N	Count	v2inv	v2inv_err	9gons	9gons_err	3gons	3gons_err	5gons	5gons_err	7gons	7gons_err	4gons	4gons_err	8gons	8gons_err	1gons	1gons_err	2gons	2gons_err	maxfv	maxfv_err	6gons	6gons_err
69	40680	1.6900565388397246	0.00258215410679384	1.6858161258603737	0.006229292237503889	8.796705998033431	0.013469619468155376	4.722295968534906	0.010428775634533278	2.7812684365781712	0.008003493974270545	5.928294001966568	0.01167263905555979	2.141912487708948	0.007027891581984135	25.215412979351033	0.016970117022889825	10.018657817109144	0.013790995115220092	19.83571779744346	0.024087239942138884	3.5488938053097345	0.009042965669083355
70	40657	1.7134687753646358	0.002593938171587052	1.7185970435595346	0.006250749262506266	8.893622254470325	0.013432865564204918	4.7817595985931085	0.010456358358148935	2.8247534249944657	0.008079494381240147	6.027793491895615	0.011839462654422272	2.1846668470374104	0.007120344169373035	25.55001598740684	0.017095422436987185	10.191799690090267	0.013941585184202273	19.904124750965394	0.02393949148182601	3.589984504513368	0.009105144169314062
71	40347	1.743611668773391	0.002639897104512462	1.7349493146950208	0.006350645228274102	8.988574119513222	0.013775187467872485	4.86412868366917	0.010556519250954471	2.849183334572583	0.00816014630155116	6.082137457555704	0.011873272685949498	2.2266835204600093	0.00719015737888822	25.922695615535233	0.0173369879342481	10.343743029221503	0.014097575802714372	19.969539247031996	0.02399142966043093	3.641956031427368	0.009208939636130231
72	40140	1.7668348281016442	0.0026610895228850427	1.7649227703039363	0.006453032660253131	9.13515196811161	0.013798541399293353	4.909466865969108	0.010669227026126207	2.9008470353761835	0.008234025879557336	6.195690084703537	0.01200383271561045	2.2473841554559044	0.007262989656742218	26.247957149975086	0.017569358799188448	10.47954658694569	0.014218124629045665	20.031813652217238	0.02403870606390287	3.6902840059790734	0.009213751368720031
73	40449	1.7968058542856435	0.002657057863613352	1.7884990976291133	0.006446154484939133	9.293752626764567	0.013920136964245797	4.988405152166926	0.010697543485285855	2.932853717026379	0.008237882058440693	6.242923187223417	0.011986227997424706	2.282034166481248	0.007318047241070418	26.598358426660734	0.017592078710516577	10.61452693515291	0.01423272064399243	20.119088234566984	0.024135524504565242	3.7331207199189103	0.009260149749021908
74	40440	1.8260385756676558	0.00267937309633427	1.807591493570722	0.0064665410580924355	9.39624134520277	0.013879666414957133	5.055365974282888	0.010818688300789667	2.9705736894164194	0.008283138528341815	6.358160237388724	0.012141983160954155	2.3187190900098913	0.007302047927505001	26.92527200791296	0.017702585810047848	10.754673590504451	0.014455983258129808	20.134396636993078	0.02417151492486037	3.796167161226508	0.009376533948750067
75	40153	1.8519226458795108	0.0027180424383073934	1.8410828580678904	0.006568761321470197	9.542823699349986	0.014173326663678142	5.133464498294026	0.010825908982472984	3.008467611386447	0.008403093825692598	6.413767339924788	0.012208903474646563	2.3461758772694443	0.007431140023207635	27.261823525016812	0.01785849467623488	10.893905810275696	0.014461529150403121	20.229945458620776	0.02433003010871727	3.8627748860608175	0.009493897331121081
76	40370	1.8771488729254397	0.0027451102606859588	1.8654941788456776	0.006600106635942462	9.665023532325984	0.014169784217551603	5.191181570473123	0.011022966231764814	3.047832548922467	0.008387953181390389	6.489150359177607	0.012221349238107557	2.3729502105523905	0.007466223657891528	27.635372801585337	0.01785219716087905	11.024969036413179	0.01448845658447274	20.263116175377757	0.02423256031902148	3.9068615308397323	0.009553203003553282
77	40321	1.9063205277646884	0.0027413867353036844	1.8737630515116193	0.006637560039916327	9.745839636913766	0.014211527623237337	5.258822945859477	0.010945883827317327	3.118201433496193	0.008513009192226317	6.583914089432306	0.012331404678635012	2.3963195357258003	0.007409840458242157	28.009399568463085	0.017960346901710292	11.166637732199103	0.014653814737299523	20.286277622082785	0.024120376702897104	3.9327645643709235	0.00958911957659862
78	40133	1.9283694216729375	0.0027627594968222223	1.9116437844168142	0.006653237939480119	9.892756584357013	0.014344196153679559	5.308100565619315	0.011084613227417122	3.128622330750255	0.008565632501661787	6.6716916253457255	0.012467348189564303	2.4362494705105524	0.007530841117578411	28.36386514838163	0.01817024965852113	11.28983629432138	0.014725522068039848	20.40637380709142	0.024393896035977827	4.005855530361548	0.009745365575170174
79	40462	1.9507686224111511	0.0027814497273403373	1.936014037862686	0.006722599392806296	10.008353516880035	0.01436408910393718	5.389105827690178	0.011060468544357485	3.1805150511591123	0.008527253597118528	6.763506499925857	0.012468139752414424	2.456897830062775	0.0075129104914094845	28.67861203104147	0.018234590915214306	11.465498492412634	0.014827231563531267	20.441772527309574	0.024327279662240943	4.039469131530819	0.009634171936687398
80	40078	1.9888155596586656	0.0028117684906363623	1.9488746943460253	0.006771440314022424	10.155322121862369	0.014563895455348285	5.484704825590099	0.011340876865235265	3.226383552073457	0.008635725779153674	6.8219971056439945	0.01262760244552808	2.4956834173361946	0.007625677734008244	29.012001596886073	0.018351357562264848	11.587155047657069	0.014967585099585564	20.512176256300215	0.024544610916937933	4.106642048006387	0.009786279187909214
81	39996	2.0109698469846986	0.00284545583652066	1.9777977797779778	0.006809328211670085	10.249299929992999	0.014800492482474161	5.521002100210021	0.011368231830148949	3.2499499949995	0.008681314904986304	6.923917391739174	0.012725449350898373	2.52987798779878	0.007712178993258036	29.3986398639864	0.01858195652034811	11.725997599759976	0.015040042158233858	20.56945694569457	0.024595523216250085	4.149139913991399	0.00986783089649039
82	39914	2.035520118254247	0.002858840283149753	2.0038582953349704	0.0068687541534175325	10.398707220524127	0.014762255075206395	5.593225434684572	0.011393632384917623	3.3006463897379366	0.008757902787227413	7.019967931051761	0.012761375014649174	2.545222227789748	0.007709383255205106	29.71603948489252	0.018726748125114732	11.86741494212557	0.015125074190876098	20.636518514806834	0.024527883194241176	4.201558350453475	0.009896228253619235
83	40505	2.05968398963091	0.0028582078882319027	2.03602024441427	0.00685795068511967	10.491815825206764	0.01471161331661541	5.660906060980126	0.011361868894111324	3.329934575978274	0.008772752398785501	7.069374151339341	0.012809523409973846	2.586001728181706	0.007767079800170813	30.09485248734724	0.01870346968012338	12.024441426984323	0.015215487886176738	20.696975682014568	0.02461879708408741	4.248561905937539	0.009930824129306145
84	40012	2.080588323502949	0.00289220250246523	2.0509097270818755	0.006992779617057743	10.608467459762071	0.01490915883608475	5.72778166550035	0.011576385619196843	3.369189243227032	0.008941531330079985	7.1511296611016695	0.012888115543957248	2.612416275117465	0.007842842794599356	30.493127061881435	0.0189136465522352	12.130160951714485	0.015293576068741249	20.788563430970708	0.024616907387492296	4.301184644606618	0.010051070410802044
85	40264	2.1197223326048085	0.0029259185019110553	2.0926385853367773	0.00696369625096629	10.740611961057024	0.014943004888582032	5.780026822968408	0.011491424468746615	3.4144148619113848	0.008979508446894846	7.269272799523147	0.012988310202652509	2.635605006954103	0.007789570781157284	30.78732863103517	0.01901318286373606	12.301882575004967	0.015475163456504763	20.81971488178025	0.024691016716918847	4.33960858334989	0.01010673499420848
86	40471	2.1415643300140843	0.002916872333219133	2.1151688863630747	0.00696673423059936	10.861530478614316	0.014986645729632838	5.851276222480294	0.011524377417042974	3.4497788539942182	0.00889902139553312	7.350374342121519	0.013026186352504538	2.659978750216204	0.007907203901665119	31.145758691408663	0.01899387122445701	12.43940105260557	0.015411895538277544	20.86417434706333	0.024449906996921563	4.386573101727163	0.010063564913715331
87	40364	2.165599296402735	0.0029251449967733914	2.1203547715786346	0.007041349311948594	11.000297294618967	0.015021674958424502	5.911827370924586	0.01161287632018863	3.4984887523535826	0.009047186872716323	7.421960162521058	0.013095387736734524	2.7112278267763354	0.007959923917267152	31.489396491923497	0.01909763566010641	12.563621048459023	0.015522390876923794	20.91519670993955	0.024440452602678155	4.451887820830443	0.010179222792464694
88	40110	2.193393168785839	0.002953544217334445	2.148965345300424	0.007029115331551607	11.085714285714285	0.015266008919307825	5.9805285464971325	0.011785789892503366	3.520144602343555	0.009075838906735495	7.51363749688357	0.013230258232995992	2.7397656444776866	0.007985757077850248	31.875891298927947	0.019309108421017202	12.697282473198703	0.015562458839062645	20.951583146347545	0.024518925552135726	4.49850411368736	0.010265681722096381
89	40329	2.2160170100919934	0.002958266362368626	2.1727540975476702	0.007049122268499419	11.231396761635548	0.015306669776460497	6.055295197004637	0.011754236237422312	3.5759627067370876	0.009086781911595777	7.581566614594957	0.013224456525884158	2.7710580475588285	0.008075186886915874	32.203203649978924	0.019185571988030087	12.8333209353071	0.015659008164964048	20.975873440948202	0.024564911491193088	4.549678891120534	0.010295251659084736
90	40361	2.239271821808181	0.0029891365085117465	2.1937266172790566	0.007106820244153829	11.368722281410273	0.015318438059764823	6.112261836921781	0.011840429088183453	3.6141572309903123	0.009139845522023276	7.649513143876514	0.013303516067961572	2.8062733827209434	0.008047189826301817	32.5653972894626	0.019476477111778565	12.983424593047744	0.01568261350267765	21.073115135898515	0.024611717520399423	4.601075295458487	0.010382695640772693
91	40308	2.2664607522079985	0.0030077568304484655	2.2169792597003077	0.0071845126156971995	11.460156792696239	0.015510647425392689	6.1756227051701895	0.01191697999955261	3.650069465118587	0.00920975130420126	7.748585888657338	0.013358292873912613	2.826262776620026	0.008100663473207191	32.90282326089114	0.019511973452595942	13.160464423935695	0.01586956232742175	21.170040686712316	0.024918243784018763	4.645752704177831	0.010398502013779091
92	40166	2.3014178658566946	0.003061253624160868	2.2465269133097645	0.007222650117822786	11.61116367076632	0.015584787066386914	6.233406363591097	0.011928882324794745	3.7004182642035555	0.009265249184618093	7.826893392421451	0.013448064738334488	2.8560225065976197	0.008165593644775145	33.253273913259974	0.01965965171247689	13.273191256286411	0.015961883315256865	21.195563411840862	0.024648074747219417	4.701314544639745	0.010480102214526419
93	40197	2.332972609896261	0.003043638053471179	2.2784038609846506	0.007295143237158122	11.744234644376446	0.015652214251320153	6.308878772047665	0.012027147095849365	3.7363484837176903	0.00938193737423888	7.938129711172476	0.01356420707794346	2.8801154314998634	0.008227763917258187	33.583003706744286	0.019831927416842355	13.410030599298455	0.01612735906017987	21.27434883200239	0.025062383228362434	4.734482672836282	0.01051841244938648
94	40491	2.353380998246524	0.0030497102460214573	2.2929786866217183	0.007276622785954574	11.837791114074733	0.015626696220293876	6.402064656343385	0.012102422001072042	3.7657998073645995	0.009299340896081944	7.991504284902818	0.013555825941970055	2.9171173841100493	0.008208640463877453	33.94369119063496	0.01991027845531505	13.571139265515793	0.01609457358696877	21.304339235879578	0.024925990235979533	4.791039984194018	0.010473879465963514
95	40583	2.3852783185077495	0.0030794738062889355	2.308404997166301	0.007302097551392217	11.97309218145529	0.015749627364468884	6.445013922085602	0.012096203902853013	3.800827932878299	0.009307107123718773	8.089372397309218	0.013678026485229054	2.95488258630461	0.008281102955353756	34.30490599512111	0.01984791929316986	13.687233570706946	0.016113823230815442	21.365423945987235	0.025104655718509544	4.849666116354139	0.010480676470129692
96	40271	2.403584465247945	0.0031055177373845314	2.3315040599935437	0.007411456964315687	12.104839710958258	0.01584175839962886	6.51307392416379	0.012203564847518882	3.8572421842020312	0.00950457605113505	8.167316431178763	0.01370998191812961	2.9770802810955774	0.0083542502792159	34.64798490228701	0.020115321012899482	13.830076233517916	0.016346209866244594	21.428546596806633	0.02496381841076525	4.904844677311217	0.010674637181813029
97	40487	2.428563489515153	0.003105703238451777	2.362659619137007	0.007417112522540817	12.182083137797317	0.015861667040759118	6.588732185639835	0.012275644123517003	3.898856423049374	0.009531198745745173	8.2485489169363	0.01377666431773182	3.0079037715810015	0.008341467520130872	35.017956381060586	0.020067709412718456	13.985921406871341	0.01633726579163598	21.477165509916762	0.024865357166037255	4.953590041247808	0.010743757834062076
98	40476	2.4612671706690383	0.0031228386264778364	2.390083012155351	0.0074223324753940325	12.335853345192213	0.01594405041544973	6.630299436703232	0.012258652477328812	3.924523174226702	0.009572113296910743	8.340275718944559	0.013889306857377633	3.039875481766973	0.00839748283163088	35.35092400434826	0.02006397063827599	14.137044174325526	0.016340077861841714	21.546496689396186	0.025018010692382308	4.9893023025990715	0.01072378001301586
99	40622	2.489457683028901	0.0031410139841071757	2.39978336861799	0.007505603705257213	12.458520013785634	0.016043837627282186	6.709098518044409	0.012383931201362953	3.962704938210822	0.009552822647222264	8.442371128944906	0.0139147654523578	3.08155679188617	0.008447496336200313	35.63916104573876	0.020294174830951767	14.298409728718429	0.01641726895875423	21.541036876569347	0.024971759762647372	5.057948894687608	0.010806631934157571
100	40342	2.515368598482971	0.0031810889534083387	2.4271726736403747	0.007520696941739488	12.572827326359626	0.016215893490351792	6.791631550245402	0.012509414202623841	4.000966734420703	0.009602645771659151	8.49283625006197	0.014086674877367448	3.0960537405185664	0.008507138374324241	36.0306876208418	0.02052679063063386	14.427222249764514	0.01659471106093132	21.573620544345843	0.02498775405612113	5.103663675573844	0.010916784069004953
101	40491	2.544034476797313	0.0031686507516660942	2.45874391840162	0.007543414333827752	12.720036551332395	0.01626879947590376	6.837025511842138	0.012601819131392201	4.057346076905979	0.009675266253006415	8.592897187029216	0.01412485413438878	3.1307698006964513	0.008503127160334651	36.369217850880446	0.020555821625499408	14.56434763280729	0.016665542576290722	21.671803610678918	0.025133547314686214	5.136968709095848	0.010951885206329991
102	40533	2.568067993980214	0.003198469181707868	2.4699627464041645	0.00758562595010993	12.821947548910764	0.01624912635984093	6.911627562726667	0.012515829078827513	4.0882737522512524	0.009718914014940041	8.699134038931241	0.01417358668760359	3.1629536427108778	0.008557430136637581	36.71080354279229	0.020533067072697003	14.713492709643994	0.016674771978526078	21.66474230873609	0.024881608644934054	5.194434164754644	0.010990446624226633
103	40362	2.5951204102869037	0.0032203982926150244	2.512239234923938	0.007629510176710628	12.975794063723304	0.016445171446993367	6.992790248253308	0.012652757860389352	4.117833605866904	0.00978870885984847	8.780932560329022	0.014171464279074371	3.184009712105446	0.008537776645198803	37.041573757494675	0.02071851095338179	14.836033893265943	0.016878487028272614	21.76435756404539	0.025438341172032152	5.244784698478767	0.011068966575346135
